customer_id,recency,frequency,monetary,first_purchase,tenure_days,r_score,f_score,m_score,future_spend,is_churn,clv_pred,churn_prob,retention_score,segment,value_tier,retention_tier,marketing_segment,top_category,category_segment
ST-20530,11,11,419.004,2014-02-14,1233,5,4,1,14.336,No,460.3909912109375,0.17646324634552002,0.82353675365448,Potential Loyalists,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
SU-20665,110,14,1694.608,2015-12-05,574,3,5,3,900.7560000000001,No,902.928466796875,0.0703202486038208,0.9296797513961792,Loyal Customers,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
SV-20365,233,12,3011.014,2014-01-11,1267,2,4,4,8459.936,No,2458.97705078125,0.09825044870376587,0.9017495512962341,Champions,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
SV-20785,138,25,4105.305,2014-04-12,1176,3,5,5,0,Yes,697.4224853515625,0.3960610628128052,0.6039389371871948,Loyal Customers,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
SV-20815,309,5,1259.41,2015-05-04,789,1,2,2,11.68,No,964.6304931640625,0.6812641620635986,0.31873583793640137,Potential Loyalists,High Value,Low Retention,High Value + Low Retention,Technology,High Value + Low Retention + Technology
SV-20935,68,5,838.028,2016-03-19,469,4,2,2,1065.463,No,704.982177734375,0.01192551851272583,0.9880744814872742,Loyal Customers,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
SW-20245,126,9,845.72,2014-07-20,1077,3,3,2,239.358,No,692.5733642578125,0.14415699243545532,0.8558430075645447,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
SW-20275,105,4,954.15,2014-03-10,1209,3,1,2,1012.5,No,931.1136474609375,0.44992542266845703,0.550074577331543,Loyal Customers,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
SW-20350,440,3,552.23,2016-04-09,448,1,1,1,466.81399999999996,No,783.3665771484375,0.11925047636032104,0.880749523639679,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
SW-20455,277,5,2621.652,2015-06-22,740,2,2,4,299.892,No,958.7784423828125,0.10194933414459229,0.8980506658554077,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
SW-20755,352,8,758.6959999999999,2014-11-02,972,1,3,2,0,Yes,732.136474609375,0.2781241536140442,0.7218758463859558,At Risk,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
SZ-20035,152,14,2674.935,2014-09-07,1028,3,5,4,950.394,No,795.0572509765625,0.052049100399017334,0.9479508996009827,Champions,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
TA-21385,88,6,879.162,2014-09-12,1023,4,2,2,13716.458,No,1032.017822265625,0.14739662408828735,0.8526033759117126,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Technology,High Value + Medium Retention + Technology
TB-21055,102,14,1213.721,2016-06-17,379,3,5,2,254.16,No,868.296630859375,0.27104079723358154,0.7289592027664185,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
TB-21175,445,7,298.226,2014-12-08,936,1,2,1,3291.0699999999997,No,732.136474609375,0.8900091573596001,0.10999084264039993,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
TB-21190,582,2,773.4540000000001,2014-12-27,917,1,1,2,42.72,No,709.7681884765625,0.11391681432723999,0.88608318567276,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
TB-21250,167,19,1602.376,2014-12-08,936,3,5,3,0,Yes,835.5411376953125,0.3570992946624756,0.6429007053375244,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
TB-21280,401,11,2198.4500000000003,2014-06-21,1106,1,4,4,0,Yes,959.69921875,0.5979875028133392,0.40201249718666077,Potential Loyalists,High Value,Low Retention,High Value + Low Retention,Technology,High Value + Low Retention + Technology
TB-21355,44,12,719.032,2016-01-25,523,4,4,2,115.296,No,704.982177734375,0.015911340713500977,0.984088659286499,Needs Attention,Medium Value,High Retention,Medium Value + High Retention,Office Supplies,Medium Value + High Retention + Office Supplies
TB-21400,20,17,9133.99,2014-01-21,1257,5,5,5,0,Yes,1178.82470703125,0.10426664352416992,0.8957333564758301,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Technology,High Value + Medium Retention + Technology
TB-21520,513,17,4644.924,2014-10-17,988,1,5,5,92.562,No,795.0572509765625,0.08434402942657471,0.9156559705734253,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
TB-21595,103,7,1387.559,2014-02-18,1229,3,2,3,0,Yes,879.88360595703125,0.6187702715396881,0.3812297284603119,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
TB-21625,37,13,1674.552,2014-08-06,1060,5,4,3,1123.116,No,768.82366943359375,0.18529236316680908,0.8147076368331909,Champions,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
TC-20980,217,12,19052.218,2014-11-07,967,2,4,5,0,Yes,841.4888916015625,0.5928201675415039,0.4071798324584961,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
TC-21295,56,6,3088.114,2014-10-14,991,4,2,4,1178.6979999999999,No,931.62408447265625,0.017965197563171387,0.9820348024368286,Loyal Customers,High Value,High Retention,High Value + High Retention,Technology,High Value + High Retention + Technology
TC-21475,62,10,1168.2,2014-11-22,952,4,3,2,76.776,No,937.47613525390625,0.1862604022026062,0.8137395977973938,Potential Loyalists,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
TC-21535,225,8,689.3860000000001,2014-11-03,971,2,3,2,53.172,No,732.136474609375,0.18891942501068115,0.8110805749893188,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
TD-20995,16,9,1335.564,2014-05-19,1139,5,3,2,98.984,No,747.38446044921875,0.5101552605628967,0.48984473943710327,Loyal Customers,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
TG-21310,155,9,3058.372,2015-03-09,845,3,3,4,0,Yes,958.7784423828125,0.3396037220954895,0.6603962779045105,Potential Loyalists,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
TG-21640,652,8,1825.8410000000001,2014-03-31,1188,1,3,3,248.82,No,873.81494140625,0.2527647018432617,0.7472352981567383,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
TH-21100,162,7,2422.824,2014-09-27,1008,3,2,4,0,Yes,999.2623291015625,0.4853552579879761,0.5146447420120239,Potential Loyalists,High Value,Low Retention,High Value + Low Retention,Technology,High Value + Low Retention + Technology
TH-21115,358,5,2051.268,2014-09-23,1012,1,2,3,891.504,No,999.2623291015625,0.4407324194908142,0.5592675805091858,Potential Loyalists,High Value,Low Retention,High Value + Low Retention,Office Supplies,High Value + Low Retention + Office Supplies
TH-21235,23,12,967.881,2014-11-04,970,5,4,2,54.32,No,845.01922607421875,0.17034423351287842,0.8296557664871216,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
TH-21550,5,9,2206.428,2014-04-05,1183,5,3,4,2027.6680000000001,No,782.01629638671875,0.7879180014133453,0.21208199858665466,Loyal Customers,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
TM-21010,153,18,2939.266,2014-02-21,1226,3,5,4,15.96,No,642.92303466796875,0.09462791681289673,0.9053720831871033,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
TM-21490,93,1,325.86,2017-03-30,93,4,1,1,768.818,No,777.155517578125,0.10204803943634033,0.8979519605636597,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
TN-21040,197,11,3025.471,2014-10-10,995,3,4,4,104.75,No,958.7784423828125,0.045813560485839844,0.9541864395141602,Loyal Customers,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
TP-21130,158,9,1619.076,2015-04-14,809,3,3,3,2834.98,No,999.2623291015625,0.14321720600128174,0.8567827939987183,Champions,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
TP-21415,142,8,899.8707999999999,2015-11-28,581,3,3,2,4429.134,No,964.6304931640625,0.034830570220947266,0.9651694297790527,Loyal Customers,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
TP-21565,168,10,1936.6399999999999,2015-03-01,853,3,3,3,0,Yes,999.2623291015625,0.4114677906036377,0.5885322093963623,Needs Attention,High Value,Low Retention,High Value + Low Retention,Office Supplies,High Value + Low Retention + Office Supplies
TR-21325,11,7,675.942,2014-12-01,943,5,2,2,0,Yes,612.5252685546875,0.257127046585083,0.742872953414917,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
TS-21085,175,2,4.833,2015-07-19,713,3,1,1,0,Yes,529.99755859375,0.6551621854305267,0.34483781456947327,At Risk,Low Value,Low Retention,Low Value + Low Retention,Office Supplies,Low Value + Low Retention + Office Supplies
TS-21160,322,17,2163.6240000000003,2014-04-23,1165,1,5,4,0,Yes,737.9063720703125,0.6389512419700623,0.36104875802993774,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
TS-21205,16,19,5371.09,2014-03-21,1198,5,5,5,0,Yes,523.311767578125,0.35548895597457886,0.6445110440254211,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
TS-21340,44,12,974.782,2014-01-19,1259,4,4,2,0,Yes,1558.1444091796875,0.29322588443756104,0.706774115562439,Needs Attention,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
TS-21370,51,10,5399.437,2014-10-28,977,4,3,5,6492.314,No,931.62408447265625,0.04060220718383789,0.9593977928161621,Loyal Customers,High Value,High Retention,High Value + High Retention,Technology,High Value + High Retention + Technology
TS-21430,230,5,1952.388,2014-07-30,1067,2,2,3,101.752,No,959.69921875,0.04760807752609253,0.9523919224739075,Potential Loyalists,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
TS-21505,279,6,1374.328,2014-12-20,924,2,2,3,868.946,No,964.6304931640625,0.48163771629333496,0.518362283706665,Loyal Customers,High Value,Low Retention,High Value + Low Retention,Furniture,High Value + Low Retention + Furniture
TS-21610,15,6,2403.472,2014-08-16,1050,5,2,4,416.952,No,840.08795166015625,0.10390365123748779,0.8960963487625122,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
TS-21655,56,14,3368.094,2015-02-06,876,4,5,5,0,Yes,767.90289306640625,0.1644890308380127,0.8355109691619873,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
TT-21070,416,8,1102.436,2014-05-18,1140,1,3,2,3813.166,No,866.9957275390625,0.2268161177635193,0.7731838822364807,Champions,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
TT-21220,1,15,1427.0439999999999,2014-09-23,1012,5,5,3,0,Yes,681.29803466796875,0.6512940526008606,0.3487059473991394,Potential Loyalists,Low Value,Low Retention,Low Value + Low Retention,Office Supplies,Low Value + Low Retention + Office Supplies
TT-21265,224,3,439.5,2015-08-15,686,2,1,1,0,Yes,783.3665771484375,0.6326593160629272,0.36734068393707275,At Risk,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
TT-21460,119,7,2239.148,2015-12-08,571,3,2,4,3125.66,No,1066.6495361328125,0.039119720458984375,0.9608802795410156,Champions,High Value,High Retention,High Value + High Retention,Technology,High Value + High Retention + Technology
TW-21025,18,10,5227.562,2014-12-22,922,5,3,5,51.263999999999996,No,839.16717529296875,0.13260334730148315,0.8673966526985168,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
TZ-21580,495,8,1702.126,2014-11-11,963,1,3,3,5.16,No,999.2623291015625,0.16724389791488647,0.8327561020851135,Potential Loyalists,High Value,Medium Retention,High Value + Medium Retention,Technology,High Value + Medium Retention + Technology
VB-21745,115,9,1999.816,2015-07-17,715,3,3,3,5.78,No,1066.6495361328125,0.12694793939590454,0.8730520606040955,Potential Loyalists,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
VD-21670,399,16,6442.254,2014-08-04,1062,1,5,5,0,Yes,755.494140625,0.6534343361854553,0.3465656638145447,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
VF-21715,40,6,686.208,2014-03-01,1218,5,2,2,161.736,No,552.847900390625,0.07919883728027344,0.9208011627197266,Potential Loyalists,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
VG-21790,153,6,654.87,2014-08-08,1058,3,2,1,191.14,No,692.5733642578125,0.13038939237594604,0.869610607624054,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
VG-21805,104,6,427.372,2014-09-22,1013,3,2,1,0,Yes,799.5238037109375,0.8844333440065384,0.11556665599346161,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
VM-21685,107,10,2405.694,2014-04-07,1181,3,3,4,49.172,No,969.014892578125,0.4808952808380127,0.5191047191619873,Loyal Customers,High Value,Low Retention,High Value + Low Retention,Technology,High Value + Low Retention + Technology
VM-21835,382,7,365.87,2014-03-22,1197,1,2,1,14.82,No,580.0023193359375,0.6976030468940735,0.3023969531059265,Needs Attention,Low Value,Low Retention,Low Value + Low Retention,Technology,Low Value + Low Retention + Technology
VP-21730,1,2,94.792,2015-07-05,727,5,1,1,899.1099999999999,No,410.3863830566406,0.12734675407409668,0.8726532459259033,Potential Loyalists,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
VP-21760,370,12,1466.74,2014-09-06,1029,1,4,3,1893.786,No,964.6304931640625,0.44756609201431274,0.5524339079856873,Loyal Customers,High Value,Low Retention,High Value + Low Retention,Furniture,High Value + Low Retention + Furniture
VS-21820,39,8,1055.981,2014-01-07,1271,5,3,2,0,Yes,918.6839599609375,0.6320439875125885,0.3679560124874115,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
